id,SalePrice
2736,135602.36048306662
2737,121699.26423153993
2738,138676.00149331684
2739,158559.8194623001
2740,136080.34514322173
2741,146018.94773307216
2742,153977.70149098782
2743,154972.77320600775
2744,162868.30210607406
2745,140297.73812167748
2746,137813.12508372203
2747,154009.12336718768
2748,127924.14277715783
2749,128329.69138069752
2750,128029.80105559053
2751,135100.06055028283
2752,203780.46155543937
2753,145385.7615583244
2754,204566.1507429054
2755,136178.48787033037
2756,95391.15965594914
2757,72273.83150333248
2758,86999.88197892779
2759,163517.73459323362
2760,121316.09237865786
2761,141391.3880771529
2762,143518.9853004234
2763,185885.44649420114
2764,153282.46818858208
2765,290651.76794985303
2766,127420.81793724
2767,87236.2768358431
2768,131643.29797989063
2769,133129.15771328023
2770,142949.68783464108
2771,105986.31237487527
2772,110979.86415629744
2773,164707.71003638668
2774,140270.55528303445
2775,117268.42347406784
2776,143286.7435847029
2777,146183.59659859064
2778,105541.93703871187
2779,123155.06896444922
2780,98056.89807254949
2781,97315.48838739945
2782,95688.60611795333
2783,98173.29480558915
2784,122034.72079175734
2785,137170.95285505394
2786,69177.58317713061
2787,126355.32160505753
2788,74414.09896912362
2789,174829.01841844083
2790,93835.44427728247
2791,111125.21414572497
2792,53761.601312506034
2793,154729.97980786796
2794,100951.1306380468
2795,120169.64593330889
2796,99712.7755429807
2797,194287.43146540757
2798,108244.60285195417
2799,117367.94332854112
2800,69344.45429438613
2801,112981.64520730743
2802,128925.26672313691
2803,168760.91232328094
2804,129491.29986576215
2805,99745.91819775348
2806,84295.18488313972
2807,160525.5632953408
2808,146466.15701009321
2809,131240.7993948178
2810,124797.84369832152
2811,159501.80558465765
2812,168213.67895141977
2813,156275.54243881733
2814,161846.75348810974
2815,98486.15558930354
2816,237718.1276394769
2817,155566.38754070102
2818,130594.23738808339
2819,166914.22863723067
2820,135385.3889933991
2821,105184.33086375173
2822,196333.02484127056
2823,307169.42518934456
2824,166326.8318946242
2825,150553.52747013408
2826,129728.4402313174
2827,138404.60214729415
2828,211002.26319385562
2829,213352.1006073166
2830,228112.38772838403
2831,176886.0276475497
2832,237958.0675532233
2833,304203.51295200596
2834,219983.35789666083
2835,226320.77373764804
2836,191748.36330790006
2837,156797.66128510708
2838,151162.66750279441
2839,172936.04779898212
2840,204634.83067457972
2841,205790.2417937849
2842,230490.43820375702
2843,148664.20319718285
2844,171814.72236866166
2845,127204.80274711456
2846,208915.14383332036
2847,208489.02095376106
2848,217745.31033078497
2849,196811.3835399873
2850,282097.16734353895
2851,215650.49565677025
2852,241049.199918063
2853,234065.03344273125
2854,137657.00451403589
2855,199296.49061777687
2856,200251.72407682752
2857,190550.1900190642
2858,205446.6759413408
2859,106826.67849973211
2860,122183.01152685059
2861,124952.9396170704
2862,185825.92470999062
2863,127326.28409875493
2864,240752.28680507443
2865,142878.81898816023
2866,142525.2587296371
2867,97882.65705930186
2868,93905.1595393464
2869,98928.66211918407
2870,120390.75791167912
2871,84888.91837016525
2872,51030.532044325744
2873,97338.60559278271
2874,138837.57801781053
2875,113098.10549544156
2876,164500.86086198202
2877,146485.8221463308
2878,164059.14955737675
2879,133943.29046931097
2880,103696.04035347949
2881,144974.05141030758
2882,176428.90422273247
2883,193944.39768965487
2884,203466.25575119225
2885,186895.12184336694
2886,229082.46888613774
2887,100379.65667176836
2888,142568.42862805165
2889,58777.32039782257
2890,81209.64685842869
2891,136254.9879643779
2892,43176.51563594653
2893,71641.5318328039
2894,55114.14901298751
2895,323044.1096903576
2896,278984.08593968616
2897,207862.69089073717
2898,150512.81802887132
2899,215656.4301018578
2900,158554.32463850523
2901,212379.5731626641
2902,183428.49352866993
2903,332198.34298012976
2904,347781.7637618365
2905,85715.75768295792
2906,196983.94719233282
2907,114498.92492757308
2908,130027.78283505968
2909,154385.5538930262
2910,78097.50007306272
2911,83366.93399771594
2912,148245.2688958305
2913,84248.76752345939
2914,80139.6450571969
2915,87496.3436690566
2916,85034.58301964645
2917,165128.54225094116
2918,119034.14941216528
2919,227808.9347615508
